資料日期,代號,名稱,投資比例(%),持有股數
2026-06-24,3529,力旺,0.71,390000
2026-06-24,1303,南亞,0.68,7550000
2026-06-24,6442,光聖,0.64,570000
2026-06-24,6805,富世達,0.59,570000
2026-06-24,3665,貿聯-KY,0.58,500000
2026-06-24,2360,致茂,0.56,450000
2026-06-24,5274,信驊,0.48,45000
2026-06-24,2317,鴻海,0.47,3200000
2026-06-24,3583,辛耘,0.45,900000
2026-06-24,8046,南電,0.44,795000
2026-06-24,3211,順達,0.38,1560000
2026-06-24,1560,中砂,0.35,800000
2026-06-24,4966,譜瑞-KY,0.34,900000
2026-06-24,6196,帆宣,0.31,1000000
2026-06-24,6415,矽力*-KY,0.31,900000
2026-06-24,3081,聯亞,0.2,160000
2026-06-24,2049,上銀,0.19,1010000
2026-06-24,4979,華星光,0.17,600000
2026-06-24,2455,全新,0.1,450000
2026-06-25,2330,台積電,17.62,12900000
2026-06-25,2303,聯電,7.65,75000000
2026-06-25,2327,國巨*,6.46,10050000
2026-06-25,3037,欣興,5.22,8960000
2026-06-25,2344,華邦電,4.87,38800000
2026-06-25,3017,奇鋐,4.65,3250000
2026-06-25,2383,台光電,4.35,1350000
2026-06-25,6223,旺矽,3.71,940000
2026-06-25,2454,聯發科,3.54,1435000
2026-06-25,2345,智邦,2.86,2100000
2026-06-25,2308,台達電,2.75,2430000
2026-06-25,2368,金像電,2.62,3700000
2026-06-25,4958,臻鼎-KY,2.22,6440000
2026-06-25,6669,緯穎,2.05,790000
2026-06-25,3711,日月光投控,1.65,4500000
2026-06-25,6274,台燿,1.65,1700000
2026-06-25,3653,健策,1.61,830000
2026-06-25,3533,嘉澤,1.58,1240000
2026-06-25,8996,高力,1.3,1560000
2026-06-25,2337,旺宏,1.28,13850000
2026-06-25,3443,創意,1.25,450000
2026-06-25,5347,世界,1.25,9911000
2026-06-25,6488,環球晶,1.19,2000000
2026-06-25,7769,鴻勁,1.1,279000
2026-06-25,6515,穎崴,1.04,200000
2026-06-25,3189,景碩,0.91,1968000
2026-06-25,6147,頎邦,0.82,6000000
2026-06-25,3529,力旺,0.72,390000
2026-06-25,8358,金居,0.7,1950000
2026-06-25,1303,南亞,0.67,7550000
2026-06-25,6442,光聖,0.61,570000
2026-06-25,6805,富世達,0.57,570000
2026-06-25,2360,致茂,0.56,450000
2026-06-25,2317,鴻海,0.47,3200000
2026-06-25,8046,南電,0.47,795000
2026-06-25,5274,信驊,0.45,45000
2026-06-25,3583,辛耘,0.44,900000
2026-06-25,3665,貿聯-KY,0.44,400000
2026-06-25,3211,順達,0.36,1560000
2026-06-25,4966,譜瑞-KY,0.34,900000
2026-06-25,1560,中砂,0.33,800000
2026-06-25,6196,帆宣,0.32,1000000
2026-06-25,6415,矽力*-KY,0.32,900000
2026-06-25,2049,上銀,0.19,1010000
2026-06-25,4979,華星光,0.14,500000
2026-06-25,2455,全新,0.1,450000
2026-06-26,2330,台積電,18.19,12900000
2026-06-26,2303,聯電,7.41,75000000
2026-06-26,2327,國巨*,6.15,10050000
2026-06-26,3037,欣興,5.27,8960000
2026-06-26,2344,華邦電,4.83,38800000
2026-06-26,3017,奇鋐,4.42,3250000
2026-06-26,2383,台光電,4.28,1350000
2026-06-26,6223,旺矽,3.68,940000
2026-06-26,2454,聯發科,3.36,1435000
2026-06-26,2345,智邦,3.01,2100000
2026-06-26,2308,台達電,2.65,2430000
2026-06-26,2368,金像電,2.65,3700000
2026-06-26,4958,臻鼎-KY,2.25,6440000
2026-06-26,6669,緯穎,2.04,790000
2026-06-26,3711,日月光投控,1.71,4500000
2026-06-26,3653,健策,1.7,830000
2026-06-26,6274,台燿,1.62,1700000
2026-06-26,3533,嘉澤,1.57,1240000
2026-06-26,3189,景碩,1.41,2940000
2026-06-26,8996,高力,1.29,1560000
2026-06-26,5347,世界,1.21,9911000
2026-06-26,3443,創意,1.2,450000
2026-06-26,6488,環球晶,1.13,2000000
2026-06-26,7769,鴻勁,1.09,279000
2026-06-26,6515,穎崴,0.99,200000
2026-06-26,2337,旺宏,0.98,10000000
2026-06-26,6147,頎邦,0.78,6000000
2026-06-26,3529,力旺,0.69,390000
2026-06-26,1303,南亞,0.67,7550000
2026-06-26,8358,金居,0.67,1950000
2026-06-26,6805,富世達,0.56,570000
2026-06-26,2360,致茂,0.55,450000
2026-06-26,8046,南電,0.54,795000
2026-06-26,2317,鴻海,0.48,3200000
2026-06-26,3583,辛耘,0.44,900000
2026-06-26,5274,信驊,0.42,45000
2026-06-26,3211,順達,0.37,1560000
2026-06-26,1560,中砂,0.34,800000
2026-06-26,6442,光聖,0.33,322000
2026-06-26,4966,譜瑞-KY,0.33,900000
2026-06-26,6196,帆宣,0.32,1000000
2026-06-26,6415,矽力*-KY,0.31,900000
2026-06-26,3665,貿聯-KY,0.28,250000
2026-06-26,2049,上銀,0.19,1010000
2026-06-26,2455,全新,0.09,450000
2026-06-26,4979,華星光,0.08,300000
2026-06-29,2330,台積電,18.34,12900000
2026-06-29,2303,聯電,7.38,75000000
2026-06-29,2327,國巨*,6.27,10050000
2026-06-29,3037,欣興,5.25,8960000
2026-06-29,2344,華邦電,4.73,38800000
2026-06-29,3017,奇鋐,4.48,3250000
2026-06-29,2383,台光電,4.41,1350000
2026-06-29,6223,旺矽,3.42,940000
2026-06-29,2454,聯發科,3.37,1435000
2026-06-29,2345,智邦,2.95,2100000
2026-06-29,2308,台達電,2.78,2430000
2026-06-29,4958,臻鼎-KY,2.21,6440000
2026-06-29,6669,緯穎,2.17,790000
2026-06-29,2368,金像電,2.01,2900000
2026-06-29,3711,日月光投控,1.69,4500000
2026-06-29,3653,健策,1.65,830000
2026-06-29,3533,嘉澤,1.59,1240000
2026-06-29,6274,台燿,1.59,1700000
2026-06-29,3189,景碩,1.56,3200000
2026-06-29,8996,高力,1.38,1560000
2026-06-29,5347,世界,1.24,9911000
2026-06-29,3443,創意,1.19,450000
2026-06-29,6488,環球晶,1.1,2000000
2026-06-29,7769,鴻勁,1.07,279000
2026-06-29,6515,穎崴,0.96,200000
2026-06-29,2337,旺宏,0.95,10000000
2026-06-29,6147,頎邦,0.76,6000000
2026-06-29,1303,南亞,0.69,7550000
2026-06-29,3529,力旺,0.68,390000
2026-06-29,8358,金居,0.64,1950000
2026-06-29,6805,富世達,0.56,570000
2026-06-29,2360,致茂,0.56,450000
2026-06-29,8046,南電,0.52,795000
2026-06-29,2317,鴻海,0.47,3200000
2026-06-29,3583,辛耘,0.46,900000
2026-06-29,5274,信驊,0.41,45000
2026-06-29,1560,中砂,0.4,900000
2026-06-29,3211,順達,0.37,1560000
2026-06-29,4966,譜瑞-KY,0.34,900000
2026-06-29,6196,帆宣,0.32,1000000
2026-06-29,6415,矽力*-KY,0.32,900000
2026-06-29,6442,光聖,0.29,300000
2026-06-29,3665,貿聯-KY,0.19,166000
2026-06-29,2049,上銀,0.19,1010000
2026-06-29,2455,全新,0.09,450000
2026-06-29,4979,華星光,0.08,300000
2026-06-30,2330,台積電,18.03,12900000
2026-06-30,2303,聯電,7.15,75000000
2026-06-30,2327,國巨*,6.64,10050000
2026-06-30,3037,欣興,5.56,8960000
2026-06-30,3017,奇鋐,4.95,3380000
2026-06-30,2344,華邦電,4.67,38800000
2026-06-30,2383,台光電,3.75,1200000
2026-06-30,2454,聯發科,3.53,1435000
2026-06-30,6223,旺矽,3.32,940000
2026-06-30,2345,智邦,3.04,2100000
2026-06-30,2308,台達電,2.75,2430000
2026-06-30,4958,臻鼎-KY,2.35,6440000
2026-06-30,6669,緯穎,2.12,790000
2026-06-30,3711,日月光投控,1.97,5000000
2026-06-30,2368,金像電,1.91,2750000
2026-06-30,3189,景碩,1.66,3217000
2026-06-30,6274,台燿,1.66,1700000
2026-06-30,3653,健策,1.65,830000
2026-06-30,3533,嘉澤,1.52,1240000
2026-06-30,8996,高力,1.4,1560000
2026-06-30,3443,創意,1.26,450000
2026-06-30,5347,世界,1.24,9911000
2026-06-30,6488,環球晶,1.17,2000000
2026-06-30,7769,鴻勁,1.05,279000
2026-06-30,6515,穎崴,0.94,200000
2026-06-30,2337,旺宏,0.9,10000000
2026-06-30,1303,南亞,0.73,7550000
2026-06-30,8358,金居,0.68,1950000
2026-06-30,3529,力旺,0.66,390000
2026-06-30,2360,致茂,0.56,450000
2026-06-30,6805,富世達,0.56,570000
2026-06-30,8046,南電,0.55,795000
2026-06-30,2317,鴻海,0.47,3200000
2026-06-30,3583,辛耘,0.47,900000
2026-06-30,6147,頎邦,0.43,3500000
2026-06-30,5274,信驊,0.43,45000
2026-06-30,1560,中砂,0.4,900000
2026-06-30,3211,順達,0.37,1560000
2026-06-30,4966,譜瑞-KY,0.33,900000
2026-06-30,6196,帆宣,0.32,1000000
2026-06-30,6415,矽力*-KY,0.31,900000
2026-06-30,6442,光聖,0.29,300000
2026-06-30,2049,上銀,0.19,1010000
2026-06-30,3665,貿聯-KY,0.18,166000
2026-06-30,6239,力成,0.1,500000
2026-06-30,2455,全新,0.09,450000
2026-06-30,4979,華星光,0.08,300000
2026-07-01,2330,台積電,18.39,12800000
2026-07-01,2303,聯電,7.27,75000000
2026-07-01,2327,國巨*,6.57,10050000
2026-07-01,3037,欣興,5.34,8960000
2026-07-01,3017,奇鋐,5.18,3450000
2026-07-01,2344,華邦電,4.23,38800000
2026-07-01,2383,台光電,3.62,1140000
2026-07-01,6223,旺矽,3.61,940000
2026-07-01,2454,聯發科,3.57,1435000
2026-07-01,2345,智邦,3.2,2100000
2026-07-01,2308,台達電,2.77,2430000
2026-07-01,6669,緯穎,2.28,790000
2026-07-01,4958,臻鼎-KY,2.23,6440000
2026-07-01,3711,日月光投控,2.14,5300000
2026-07-01,2368,金像電,1.92,2750000
2026-07-01,6274,台燿,1.65,1700000
2026-07-01,3189,景碩,1.64,3217000
2026-07-01,3653,健策,1.62,830000
2026-07-01,3533,嘉澤,1.54,1240000
2026-07-01,8996,高力,1.39,1560000
2026-07-01,3443,創意,1.3,450000
2026-07-01,6488,環球晶,1.27,2000000
2026-07-01,7769,鴻勁,1.11,279000
2026-07-01,6515,穎崴,1.02,200000
2026-07-01,2337,旺宏,0.82,10000000
2026-07-01,1303,南亞,0.79,7550000
2026-07-01,3529,力旺,0.66,390000
2026-07-01,8358,金居,0.66,1950000
2026-07-01,5347,世界,0.65,5500000
2026-07-01,2360,致茂,0.59,450000
2026-07-01,6805,富世達,0.56,570000
2026-07-01,8046,南電,0.54,795000
2026-07-01,3583,辛耘,0.47,900000
2026-07-01,2317,鴻海,0.46,3200000
2026-07-01,1560,中砂,0.44,1000000
2026-07-01,6147,頎邦,0.44,3500000
2026-07-01,5274,信驊,0.44,45000
2026-07-01,3211,順達,0.37,1560000
2026-07-01,6196,帆宣,0.33,1000000
2026-07-01,4966,譜瑞-KY,0.32,900000
2026-07-01,6415,矽力*-KY,0.3,900000
2026-07-01,6442,光聖,0.27,300000
2026-07-01,2049,上銀,0.2,1010000
2026-07-01,3665,貿聯-KY,0.19,166000
2026-07-01,6239,力成,0.1,500000
2026-07-01,2455,全新,0.09,450000
2026-07-01,4979,華星光,0.03,100000
2026-07-02,2330,台積電,18.23,12800000
2026-07-02,2303,聯電,7.17,75000000
2026-07-02,2327,國巨*,6.13,10050000
2026-07-02,3017,奇鋐,5.46,3450000
2026-07-02,3037,欣興,5.07,8960000
2026-07-02,6223,旺矽,4.19,1000000
2026-07-02,2344,華邦電,4.11,38800000
2026-07-02,2383,台光電,3.73,1140000
2026-07-02,2454,聯發科,3.6,1435000
2026-07-02,2345,智邦,3.34,2100000
2026-07-02,2308,台達電,2.77,2430000
2026-07-02,6669,緯穎,2.37,790000
2026-07-02,3711,日月光投控,2.35,5600000
2026-07-02,4958,臻鼎-KY,2.23,6440000
2026-07-02,2368,金像電,1.96,2750000
2026-07-02,3653,健策,1.67,830000
2026-07-02,6274,台燿,1.66,1700000
2026-07-02,3533,嘉澤,1.56,1240000
2026-07-02,3189,景碩,1.54,3217000
2026-07-02,3443,創意,1.48,480000
2026-07-02,6488,環球晶,1.39,2000000
2026-07-02,8996,高力,1.28,1560000
2026-07-02,7769,鴻勁,1.13,279000
2026-07-02,6515,穎崴,1.08,200000
2026-07-02,1303,南亞,0.86,7550000
2026-07-02,2337,旺宏,0.84,10000000
2026-07-02,3529,力旺,0.67,390000
2026-07-02,8358,金居,0.64,1950000
2026-07-02,2360,致茂,0.57,450000
2026-07-02,6805,富世達,0.55,570000
2026-07-02,8046,南電,0.53,795000
2026-07-02,3583,辛耘,0.47,900000
2026-07-02,5274,信驊,0.46,45000
2026-07-02,1560,中砂,0.44,1000000
2026-07-02,2317,鴻海,0.44,3200000
2026-07-02,3211,順達,0.37,1560000
2026-07-02,6196,帆宣,0.34,1000000
2026-07-02,4966,譜瑞-KY,0.34,900000
2026-07-02,6415,矽力*-KY,0.32,900000
2026-07-02,6442,光聖,0.28,300000
2026-07-02,2049,上銀,0.21,1010000
2026-07-02,3665,貿聯-KY,0.2,166000
2026-07-02,6147,頎邦,0.12,1000000
2026-07-02,5347,世界,0.11,1000000
2026-07-02,6239,力成,0.1,500000
2026-07-02,2455,全新,0.09,450000
2026-07-03,2330,台積電,18.01,12800000
2026-07-03,2303,聯電,7.36,75000000
2026-07-03,2327,國巨*,6.04,10050000
2026-07-03,3017,奇鋐,5.48,3450000
2026-07-03,3037,欣興,5.0,8960000
2026-07-03,6223,旺矽,4.25,1000000
2026-07-03,2344,華邦電,4.2,39600000
2026-07-03,2383,台光電,3.99,1140000
2026-07-03,2454,聯發科,3.46,1435000
2026-07-03,2345,智邦,3.3,2100000
2026-07-03,2308,台達電,2.9,2430000
2026-07-03,6669,緯穎,2.39,790000
2026-07-03,4958,臻鼎-KY,2.27,6440000
2026-07-03,3711,日月光投控,2.2,5600000
2026-07-03,2368,金像電,2.06,2750000
2026-07-03,6274,台燿,1.75,1700000
2026-07-03,3533,嘉澤,1.55,1240000
2026-07-03,3189,景碩,1.54,3217000
2026-07-03,3653,健策,1.53,780000
2026-07-03,6488,環球晶,1.44,2000000
2026-07-03,3443,創意,1.39,480000
2026-07-03,8996,高力,1.24,1560000
2026-07-03,6515,穎崴,1.14,200000
2026-07-03,7769,鴻勁,1.1,279000
2026-07-03,1303,南亞,0.86,7550000
2026-07-03,2337,旺宏,0.82,10000000
2026-07-03,8358,金居,0.66,1950000
2026-07-03,3529,力旺,0.62,390000
2026-07-03,2360,致茂,0.59,450000
2026-07-03,8046,南電,0.54,795000
2026-07-03,6805,富世達,0.53,570000
2026-07-03,5274,信驊,0.45,45000
2026-07-03,3583,辛耘,0.44,900000
2026-07-03,2317,鴻海,0.44,3200000
2026-07-03,1560,中砂,0.43,1000000
2026-07-03,3211,順達,0.36,1560000
2026-07-03,4966,譜瑞-KY,0.34,900000
2026-07-03,6196,帆宣,0.34,1000000
2026-07-03,6415,矽力*-KY,0.31,900000
2026-07-03,6442,光聖,0.28,300000
2026-07-03,2049,上銀,0.2,1010000
2026-07-03,3665,貿聯-KY,0.19,166000
2026-07-03,6147,頎邦,0.12,1000000
2026-07-03,6239,力成,0.1,500000
2026-07-03,2455,全新,0.09,450000
2026-07-03,3264,欣銓,0.04,300000
2026-07-06,2330,台積電,18.64,12800000
2026-07-06,2303,聯電,7.37,75000000
2026-07-06,2327,國巨*,5.98,10050000
2026-07-06,3017,奇鋐,5.45,3450000
2026-07-06,2344,華邦電,4.29,39600000
2026-07-06,3037,欣興,4.07,7500000
2026-07-06,6223,旺矽,4.06,1000000
2026-07-06,2383,台光電,3.69,1140000
2026-07-06,2454,聯發科,3.64,1490000
2026-07-06,2345,智邦,3.29,2100000
2026-07-06,2308,台達電,2.87,2430000
2026-07-06,6669,緯穎,2.35,790000
2026-07-06,3711,日月光投控,2.25,5600000
2026-07-06,4958,臻鼎-KY,2.21,6440000
2026-07-06,2368,金像電,1.99,2750000
2026-07-06,6274,台燿,1.64,1700000
2026-07-06,6488,環球晶,1.58,2000000
2026-07-06,3533,嘉澤,1.56,1240000
2026-07-06,3653,健策,1.53,780000
2026-07-06,3189,景碩,1.45,3217000
2026-07-06,8996,高力,1.32,1560000
2026-07-06,3443,創意,1.31,480000
2026-07-06,7769,鴻勁,1.12,279000
2026-07-06,6515,穎崴,1.06,200000
2026-07-06,2337,旺宏,0.86,10000000
2026-07-06,1303,南亞,0.83,7550000
2026-07-06,8358,金居,0.65,1950000
2026-07-06,2360,致茂,0.58,450000
2026-07-06,6805,富世達,0.53,570000
2026-07-06,8046,南電,0.51,795000
2026-07-06,2317,鴻海,0.46,3200000
2026-07-06,3583,辛耘,0.46,900000
2026-07-06,3529,力旺,0.45,269000
2026-07-06,3211,順達,0.45,1800000
2026-07-06,1560,中砂,0.44,1000000
2026-07-06,5274,信驊,0.43,45000
2026-07-06,6196,帆宣,0.34,1000000
2026-07-06,6415,矽力*-KY,0.33,900000
2026-07-06,4966,譜瑞-KY,0.3,800000
2026-07-06,6442,光聖,0.28,300000
2026-07-06,2049,上銀,0.22,1010000
2026-07-06,3665,貿聯-KY,0.19,166000
2026-07-06,6239,力成,0.18,900000
2026-07-06,6147,頎邦,0.13,1000000
2026-07-06,3264,欣銓,0.09,600000
2026-07-06,2455,全新,0.09,450000
2026-07-07,2330,台積電,19.44,12800000
2026-07-07,2303,聯電,7.23,75000000
2026-07-07,2327,國巨*,5.66,10050000
2026-07-07,3017,奇鋐,5.26,3450000
2026-07-07,2344,華邦電,4.29,39600000
2026-07-07,2454,聯發科,4.01,1600000
2026-07-07,6223,旺矽,3.93,1000000
2026-07-07,2383,台光電,3.7,1140000
2026-07-07,3037,欣興,3.69,7064000
2026-07-07,2345,智邦,3.21,2100000
2026-07-07,2308,台達電,2.86,2430000
2026-07-07,6669,緯穎,2.47,790000
2026-07-07,3711,日月光投控,2.39,5900000
2026-07-07,4958,臻鼎-KY,2.2,6440000
2026-07-07,2368,金像電,1.94,2750000
2026-07-07,6274,台燿,1.67,1700000
2026-07-07,3653,健策,1.55,780000
2026-07-07,3533,嘉澤,1.52,1240000
2026-07-07,6488,環球晶,1.5,2000000
2026-07-07,3189,景碩,1.38,3217000
2026-07-07,3443,創意,1.34,480000
2026-07-07,8996,高力,1.3,1560000
2026-07-07,7769,鴻勁,1.07,279000
2026-07-07,6515,穎崴,1.0,200000
2026-07-07,2337,旺宏,0.87,10000000
2026-07-07,1303,南亞,0.78,7550000
2026-07-07,8358,金居,0.63,1950000
2026-07-07,2360,致茂,0.55,450000
2026-07-07,6805,富世達,0.53,570000
2026-07-07,8046,南電,0.51,795000
2026-07-07,2317,鴻海,0.47,3200000
2026-07-07,3529,力旺,0.46,269000
2026-07-07,3583,辛耘,0.45,900000
2026-07-07,5274,信驊,0.44,49500
2026-07-07,1560,中砂,0.44,1000000
2026-07-07,3211,順達,0.44,1800000
2026-07-07,6196,帆宣,0.35,1000000
2026-07-07,4966,譜瑞-KY,0.32,800000
2026-07-07,6415,矽力*-KY,0.31,900000
2026-07-07,6442,光聖,0.29,300000
2026-07-07,2049,上銀,0.22,1010000
2026-07-07,3665,貿聯-KY,0.2,166000
2026-07-07,6239,力成,0.18,900000
2026-07-07,6147,頎邦,0.12,1000000
2026-07-07,3264,欣銓,0.09,600000
2026-07-07,2455,全新,0.09,450000
2026-07-08,2330,台積電,19.48,12800000
2026-07-08,2303,聯電,7.55,75000000
2026-07-08,2327,國巨*,4.95,9000000
2026-07-08,3017,奇鋐,4.95,3450000
2026-07-08,2344,華邦電,4.12,39600000
2026-07-08,6223,旺矽,3.99,1000000
2026-07-08,2454,聯發科,3.95,1600000
2026-07-08,3037,欣興,3.76,7064000
2026-07-08,2383,台光電,3.74,1140000
2026-07-08,2345,智邦,3.13,2100000
2026-07-08,2308,台達電,2.83,2430000
2026-07-08,6669,緯穎,2.46,790000
2026-07-08,3711,日月光投控,2.28,5900000
2026-07-08,4958,臻鼎-KY,2.25,6440000
2026-07-08,2368,金像電,1.95,2750000
2026-07-08,6274,台燿,1.73,1700000
2026-07-08,6488,環球晶,1.6,2100000
2026-07-08,3653,健策,1.54,780000
2026-07-08,3533,嘉澤,1.52,1240000
2026-07-08,3189,景碩,1.5,3217000
2026-07-08,3443,創意,1.3,480000
2026-07-08,8996,高力,1.27,1560000
2026-07-08,7769,鴻勁,1.04,279000
2026-07-08,6515,穎崴,0.95,200000
2026-07-08,1303,南亞,0.89,7920000
2026-07-08,2337,旺宏,0.86,10000000
2026-07-08,8046,南電,0.72,1050000
2026-07-08,8358,金居,0.63,1950000
2026-07-08,2360,致茂,0.52,450000
2026-07-08,6805,富世達,0.49,570000
2026-07-08,3211,順達,0.48,1800000
2026-07-08,2317,鴻海,0.47,3200000
2026-07-08,3583,辛耘,0.44,900000
2026-07-08,5274,信驊,0.43,49500
2026-07-08,1560,中砂,0.43,1000000
2026-07-08,6196,帆宣,0.34,1000000
2026-07-08,4966,譜瑞-KY,0.33,800000
2026-07-08,6415,矽力*-KY,0.31,900000
2026-07-08,6442,光聖,0.28,300000
2026-07-08,3529,力旺,0.26,160000
2026-07-08,2049,上銀,0.21,1010000
2026-07-08,3665,貿聯-KY,0.19,166000
2026-07-08,6239,力成,0.18,900000
2026-07-08,6147,頎邦,0.12,1000000
2026-07-08,3264,欣銓,0.09,600000
2026-07-08,2455,全新,0.09,450000
2026-07-09,2330,台積電,19.01,12800000
2026-07-09,2303,聯電,7.19,75000000
2026-07-09,3017,奇鋐,4.99,3450000
2026-07-09,2327,國巨*,4.98,9000000
2026-07-09,6223,旺矽,4.35,1000000
2026-07-09,2344,華邦電,4.3,39600000
2026-07-09,2454,聯發科,3.86,1600000
2026-07-09,3037,欣興,3.8,7064000
2026-07-09,2383,台光電,3.71,1140000
2026-07-09,2345,智邦,3.19,2100000
2026-07-09,2308,台達電,2.81,2430000
2026-07-09,3711,日月光投控,2.46,5900000
2026-07-09,6669,緯穎,2.45,790000
2026-07-09,4958,臻鼎-KY,2.33,6440000
2026-07-09,2368,金像電,1.82,2750000
2026-07-09,6488,環球晶,1.79,2152000
2026-07-09,6274,台燿,1.64,1700000
2026-07-09,3189,景碩,1.57,3217000
2026-07-09,3653,健策,1.54,780000
2026-07-09,3533,嘉澤,1.49,1240000
2026-07-09,3443,創意,1.28,480000
2026-07-09,8996,高力,1.21,1600000
2026-07-09,7769,鴻勁,1.14,279000
2026-07-09,6515,穎崴,0.95,200000
2026-07-09,1303,南亞,0.95,8500000
2026-07-09,8046,南電,0.92,1226000
2026-07-09,2337,旺宏,0.88,10000000
2026-07-09,8358,金居,0.64,1950000
2026-07-09,6805,富世達,0.51,570000
2026-07-09,2360,致茂,0.5,450000
2026-07-09,3211,順達,0.5,1800000
2026-07-09,2317,鴻海,0.47,3200000
2026-07-09,3583,辛耘,0.45,900000
2026-07-09,1560,中砂,0.44,1000000
2026-07-09,5274,信驊,0.42,49500
2026-07-09,4966,譜瑞-KY,0.32,800000
2026-07-09,6415,矽力*-KY,0.29,900000
2026-07-09,6442,光聖,0.27,300000
2026-07-09,2049,上銀,0.21,1010000
2026-07-09,3665,貿聯-KY,0.19,166000
2026-07-09,6239,力成,0.18,900000
2026-07-09,6196,帆宣,0.15,442000
2026-07-09,3264,欣銓,0.09,600000
2026-07-09,2455,全新,0.09,450000
2026-07-09,3529,力旺,0.08,50000
2026-07-13,2330,台積電,19.41,12800000
2026-07-13,2303,聯電,7.15,75000000
2026-07-13,3017,奇鋐,4.77,3450000
2026-07-13,2344,華邦電,4.15,40000000
2026-07-13,6223,旺矽,4.13,1000000
2026-07-13,3037,欣興,3.96,7064000
2026-07-13,2327,國巨*,3.96,7800000
2026-07-13,2454,聯發科,3.8,1600000
2026-07-13,2383,台光電,3.63,1140000
2026-07-13,2345,智邦,3.14,2100000
2026-07-13,2308,台達電,2.85,2430000
2026-07-13,4958,臻鼎-KY,2.79,6940000
2026-07-13,3711,日月光投控,2.46,5900000
2026-07-13,6669,緯穎,2.43,790000
2026-07-13,6488,環球晶,1.99,2152000
2026-07-13,2368,金像電,1.79,2750000
2026-07-13,3189,景碩,1.64,3217000
2026-07-13,6274,台燿,1.64,1700000
2026-07-13,3653,健策,1.55,780000
2026-07-13,3533,嘉澤,1.53,1240000
2026-07-13,3443,創意,1.27,480000
2026-07-13,8996,高力,1.23,1600000
2026-07-13,7769,鴻勁,1.16,279000
2026-07-13,8046,南電,1.14,1440000
2026-07-13,1303,南亞,1.05,8500000
2026-07-13,6515,穎崴,0.92,200000
2026-07-13,2337,旺宏,0.86,10000000
2026-07-13,8358,金居,0.54,1750000
2026-07-13,2360,致茂,0.52,450000
2026-07-13,3211,順達,0.51,1800000
2026-07-13,6805,富世達,0.5,570000
2026-07-13,2317,鴻海,0.47,3200000
2026-07-13,3583,辛耘,0.44,900000
2026-07-13,1560,中砂,0.43,1000000
2026-07-13,5274,信驊,0.42,49500
2026-07-13,4966,譜瑞-KY,0.32,800000
2026-07-13,6415,矽力*-KY,0.29,900000
2026-07-13,6442,光聖,0.26,300000
2026-07-13,2049,上銀,0.21,1010000
2026-07-13,3665,貿聯-KY,0.19,166000
2026-07-13,6239,力成,0.17,900000
2026-07-13,2455,全新,0.09,450000
2026-07-13,3264,欣銓,0.08,600000
