資料日期,代號,名稱,投資比例(%),持有股數
2026-06-24,1785,光洋科,1.48,5491000
2026-06-24,6274,台燿,1.45,439000
2026-06-24,2377,微星,1.42,5663000
2026-06-24,2316,楠梓電,1.4,3375000
2026-06-24,6531,愛普*,1.37,684000
2026-06-24,8016,矽創,1.3,2198000
2026-06-24,3711,日月光投控,1.23,1002000
2026-06-24,7769,鴻勁,1.17,92000
2026-06-24,6147,頎邦,1.07,2300000
2026-06-24,3702,大聯大,1.07,5380000
2026-06-24,8996,高力,1.02,376000
2026-06-24,3036,文曄,0.94,2290000
2026-06-24,2368,金像電,0.92,389000
2026-06-24,6278,台表科,0.83,2184000
2026-06-24,2376,技嘉,0.67,1060000
2026-06-24,6285,啟碁,0.48,1007000
2026-06-24,6239,力成,0.44,700000
2026-06-24,6805,富世達,0.41,121000
2026-06-24,2351,順德,0.37,900000
2026-06-24,5274,信驊,0.31,9000
2026-06-24,2451,創見,0.29,519000
2026-06-24,2885,元大金,0.26,2114420
2026-06-24,6187,萬潤,0.18,91000
2026-06-24,3376,新日興,0.14,359000
2026-06-24,6177,達麗,0.02,194350
2026-06-24,3443,創意,0.01,1000
2026-06-24,2886,兆豐金,0.0,1000
2026-06-24,4441,振大環球,0.0,4000
2026-06-24,3706,神達,0.0,1400
2026-06-24,2881,富邦金,0.0,250
2026-06-24,1519,華城,0.0,600
2026-06-24,8046,南電,0.0,1000
2026-06-24,8358,金居,0.0,1000
2026-06-25,5536,聖暉*,9.38,3736000
2026-06-25,2330,台積電,8.74,1967000
2026-06-25,2454,聯發科,6.91,862000
2026-06-25,6139,亞翔,4.93,3031000
2026-06-25,6223,旺矽,3.94,307000
2026-06-25,3105,穩懋,3.57,4143000
2026-06-25,2345,智邦,3.54,799000
2026-06-25,4958,臻鼎-KY,3.52,3147000
2026-06-25,2383,台光電,3.44,328000
2026-06-25,2360,致茂,3.34,823000
2026-06-25,2303,聯電,2.98,8964000
2026-06-25,2059,川湖,2.49,183000
2026-06-25,6669,緯穎,2.49,294000
2026-06-25,3491,昇達科,2.41,967000
2026-06-25,6488,環球晶,2.21,1140000
2026-06-25,6257,矽格,2.06,4657000
2026-06-25,3264,欣銓,1.96,4628000
2026-06-25,3008,大立光,1.92,200000
2026-06-25,3017,奇鋐,1.9,407000
2026-06-25,2327,國巨*,1.78,849000
2026-06-25,3583,辛耘,1.76,1113000
2026-06-25,2472,立隆電,1.74,2356000
2026-06-25,2467,志聖,1.58,1450000
2026-06-25,2316,楠梓電,1.47,3375000
2026-06-25,1785,光洋科,1.46,5491000
2026-06-25,6531,愛普*,1.42,694000
2026-06-25,2377,微星,1.41,5663000
2026-06-25,6274,台燿,1.39,439000
2026-06-25,8016,矽創,1.35,2198000
2026-06-25,3711,日月光投控,1.19,1002000
2026-06-25,7769,鴻勁,1.18,92000
2026-06-25,3702,大聯大,1.07,5380000
2026-06-25,6147,頎邦,1.03,2300000
2026-06-25,8996,高力,1.02,376000
2026-06-25,3036,文曄,0.93,2290000
2026-06-25,2368,金像電,0.9,389000
2026-06-25,6278,台表科,0.83,2184000
2026-06-25,2376,技嘉,0.66,1060000
2026-06-25,6239,力成,0.42,700000
2026-06-25,6805,富世達,0.39,121000
2026-06-25,2351,順德,0.35,900000
2026-06-25,5274,信驊,0.29,9000
2026-06-25,2451,創見,0.28,519000
2026-06-25,2885,元大金,0.26,2114420
2026-06-25,6187,萬潤,0.19,91000
2026-06-25,3376,新日興,0.13,359000
2026-06-25,6177,達麗,0.02,194350
2026-06-25,3443,創意,0.01,1000
2026-06-25,2886,兆豐金,0.0,1000
2026-06-25,4441,振大環球,0.0,4000
2026-06-25,3706,神達,0.0,1400
2026-06-25,2881,富邦金,0.0,250
2026-06-25,1519,華城,0.0,600
2026-06-25,8046,南電,0.0,1000
2026-06-25,8358,金居,0.0,1000
2026-06-26,5536,聖暉*,9.55,3735000
2026-06-26,2330,台積電,9.02,1967000
2026-06-26,2454,聯發科,6.55,862000
2026-06-26,6139,亞翔,5.28,3067000
2026-06-26,6223,旺矽,3.91,307000
2026-06-26,2345,智邦,3.73,799000
2026-06-26,4958,臻鼎-KY,3.58,3147000
2026-06-26,3105,穩懋,3.44,4143000
2026-06-26,2383,台光電,3.38,328000
2026-06-26,2360,致茂,3.28,823000
2026-06-26,2303,聯電,2.88,8964000
2026-06-26,2059,川湖,2.51,183000
2026-06-26,6669,緯穎,2.47,294000
2026-06-26,3491,昇達科,2.33,967000
2026-06-26,6488,環球晶,2.09,1140000
2026-06-26,6257,矽格,2.04,4657000
2026-06-26,3264,欣銓,1.95,4628000
2026-06-26,3008,大立光,1.85,200000
2026-06-26,3017,奇鋐,1.8,407000
2026-06-26,3583,辛耘,1.77,1113000
2026-06-26,2472,立隆電,1.74,2356000
2026-06-26,2327,國巨*,1.69,849000
2026-06-26,2467,志聖,1.59,1450000
2026-06-26,2316,楠梓電,1.52,3375000
2026-06-26,1785,光洋科,1.47,5491000
2026-06-26,2377,微星,1.46,5663000
2026-06-26,6274,台燿,1.36,439000
2026-06-26,6531,愛普*,1.35,694000
2026-06-26,8016,矽創,1.34,2198000
2026-06-26,3711,日月光投控,1.24,1002000
2026-06-26,7769,鴻勁,1.17,92000
2026-06-26,3702,大聯大,1.12,5380000
2026-06-26,8996,高力,1.01,376000
2026-06-26,6147,頎邦,0.98,2300000
2026-06-26,3036,文曄,0.97,2290000
2026-06-26,2368,金像電,0.91,389000
2026-06-26,6278,台表科,0.82,2184000
2026-06-26,2376,技嘉,0.66,1060000
2026-06-26,6239,力成,0.43,700000
2026-06-26,6805,富世達,0.39,121000
2026-06-26,2351,順德,0.35,900000
2026-06-26,2451,創見,0.28,519000
2026-06-26,5274,信驊,0.28,9000
2026-06-26,2885,元大金,0.27,2114420
2026-06-26,6187,萬潤,0.19,91000
2026-06-26,3376,新日興,0.14,359000
2026-06-26,6177,達麗,0.02,194350
2026-06-26,3443,創意,0.01,1000
2026-06-26,2886,兆豐金,0.0,1000
2026-06-26,4441,振大環球,0.0,4000
2026-06-26,3706,神達,0.0,1400
2026-06-26,2881,富邦金,0.0,250
2026-06-26,1519,華城,0.0,600
2026-06-26,8046,南電,0.0,1000
2026-06-26,8358,金居,0.0,1000
2026-06-29,2330,台積電,9.09,1967000
2026-06-29,5536,聖暉*,9.07,3734000
2026-06-29,2454,聯發科,6.57,862000
2026-06-29,6139,亞翔,5.71,3067000
2026-06-29,2345,智邦,3.65,799000
2026-06-29,6223,旺矽,3.63,307000
2026-06-29,4958,臻鼎-KY,3.52,3147000
2026-06-29,2383,台光電,3.49,328000
2026-06-29,2360,致茂,3.34,823000
2026-06-29,3105,穩懋,3.33,4143000
2026-06-29,2303,聯電,2.87,8964000
2026-06-29,6669,緯穎,2.63,294000
2026-06-29,2059,川湖,2.54,183000
2026-06-29,3491,昇達科,2.47,967000
2026-06-29,6257,矽格,2.04,4657000
2026-06-29,6488,環球晶,2.03,1140000
2026-06-29,3264,欣銓,1.94,4628000
2026-06-29,2472,立隆電,1.9,2356000
2026-06-29,3583,辛耘,1.87,1113000
2026-06-29,3017,奇鋐,1.83,407000
2026-06-29,2327,國巨*,1.72,849000
2026-06-29,3008,大立光,1.71,200000
2026-06-29,2467,志聖,1.61,1450000
2026-06-29,2377,微星,1.54,5663000
2026-06-29,1785,光洋科,1.5,5491000
2026-06-29,2316,楠梓電,1.38,3375000
2026-06-29,8016,矽創,1.36,2198000
2026-06-29,6531,愛普*,1.33,694000
2026-06-29,6274,台燿,1.33,439000
2026-06-29,3711,日月光投控,1.23,1002000
2026-06-29,7769,鴻勁,1.15,92000
2026-06-29,3702,大聯大,1.1,5380000
2026-06-29,8996,高力,1.08,376000
2026-06-29,6147,頎邦,0.95,2300000
2026-06-29,3036,文曄,0.93,2290000
2026-06-29,2368,金像電,0.88,389000
2026-06-29,6278,台表科,0.83,2184000
2026-06-29,2376,技嘉,0.67,1060000
2026-06-29,6239,力成,0.42,700000
2026-06-29,6805,富世達,0.38,121000
2026-06-29,2351,順德,0.35,900000
2026-06-29,2451,創見,0.28,519000
2026-06-29,2885,元大金,0.27,2114420
2026-06-29,5274,信驊,0.27,9000
2026-06-29,6187,萬潤,0.17,91000
2026-06-29,3376,新日興,0.14,359000
2026-06-29,6177,達麗,0.02,194350
2026-06-29,3443,創意,0.01,1000
2026-06-29,2886,兆豐金,0.0,1000
2026-06-29,4441,振大環球,0.0,4000
2026-06-29,3706,神達,0.0,1400
2026-06-29,2881,富邦金,0.0,250
2026-06-29,1519,華城,0.0,600
2026-06-29,8046,南電,0.0,1000
2026-06-29,8358,金居,0.0,1000
2026-06-30,5536,聖暉*,9.05,3734000
2026-06-30,2330,台積電,8.9,1967000
2026-06-30,2454,聯發科,6.87,862000
2026-06-30,6139,亞翔,5.32,3067000
2026-06-30,2345,智邦,3.74,799000
2026-06-30,4958,臻鼎-KY,3.72,3147000
2026-06-30,6223,旺矽,3.51,307000
2026-06-30,2360,致茂,3.34,823000
2026-06-30,2383,台光電,3.32,328000
2026-06-30,3105,穩懋,3.32,4143000
2026-06-30,2303,聯電,2.77,8964000
2026-06-30,6669,緯穎,2.56,294000
2026-06-30,2059,川湖,2.53,183000
2026-06-30,3491,昇達科,2.42,967000
2026-06-30,6488,環球晶,2.15,1140000
2026-06-30,6257,矽格,2.07,4657000
2026-06-30,2472,立隆電,2.01,2356000
2026-06-30,3017,奇鋐,1.93,407000
2026-06-30,3264,欣銓,1.93,4628000
2026-06-30,3583,辛耘,1.89,1113000
2026-06-30,2327,國巨*,1.82,849000
2026-06-30,2467,志聖,1.69,1450000
2026-06-30,3008,大立光,1.61,200000
2026-06-30,2377,微星,1.55,5663000
2026-06-30,1785,光洋科,1.49,5491000
2026-06-30,6274,台燿,1.39,439000
2026-06-30,2316,楠梓電,1.38,3375000
2026-06-30,8016,矽創,1.37,2198000
2026-06-30,6531,愛普*,1.3,694000
2026-06-30,3711,日月光投控,1.28,1002000
2026-06-30,7769,鴻勁,1.12,92000
2026-06-30,8996,高力,1.09,376000
2026-06-30,3702,大聯大,1.08,5380000
2026-06-30,3036,文曄,0.92,2290000
2026-06-30,6147,頎邦,0.91,2300000
2026-06-30,2368,金像電,0.88,389000
2026-06-30,6278,台表科,0.87,2184000
2026-06-30,2376,技嘉,0.68,1060000
2026-06-30,6239,力成,0.44,700000
2026-06-30,6805,富世達,0.38,121000
2026-06-30,2351,順德,0.36,900000
2026-06-30,5274,信驊,0.28,9000
2026-06-30,2451,創見,0.26,519000
2026-06-30,2885,元大金,0.26,2114420
2026-06-30,6187,萬潤,0.17,91000
2026-06-30,3376,新日興,0.13,359000
2026-06-30,6177,達麗,0.02,194350
2026-06-30,3443,創意,0.01,1000
2026-06-30,2886,兆豐金,0.0,1000
2026-06-30,4441,振大環球,0.0,4000
2026-06-30,3706,神達,0.0,1400
2026-06-30,2881,富邦金,0.0,250
2026-06-30,1519,華城,0.0,600
2026-06-30,8046,南電,0.0,1000
2026-06-30,8358,金居,0.0,1000
2026-07-01,5536,聖暉*,9.24,3734000
2026-07-01,2330,台積電,9.1,1967000
2026-07-01,2454,聯發科,6.9,862000
2026-07-01,6139,亞翔,5.16,3067000
2026-07-01,2345,智邦,3.92,799000
2026-07-01,6223,旺矽,3.79,307000
2026-07-01,4958,臻鼎-KY,3.5,3147000
2026-07-01,2360,致茂,3.45,823000
2026-07-01,2383,台光電,3.35,328000
2026-07-01,3105,穩懋,3.19,4143000
2026-07-01,2303,聯電,2.8,8964000
2026-07-01,6669,緯穎,2.73,294000
2026-07-01,2059,川湖,2.59,183000
2026-07-01,6488,環球晶,2.33,1140000
2026-07-01,3491,昇達科,2.25,967000
2026-07-01,6257,矽格,2.11,4657000
2026-07-01,3264,欣銓,1.98,4628000
2026-07-01,3017,奇鋐,1.97,407000
2026-07-01,3583,辛耘,1.86,1113000
2026-07-01,2472,立隆電,1.85,2356000
2026-07-01,2327,國巨*,1.79,849000
2026-07-01,2467,志聖,1.73,1450000
2026-07-01,3008,大立光,1.6,200000
2026-07-01,2377,微星,1.52,5663000
2026-07-01,1785,光洋科,1.44,5491000
2026-07-01,8016,矽創,1.38,2198000
2026-07-01,6274,台燿,1.37,439000
2026-07-01,2316,楠梓電,1.36,3375000
2026-07-01,3711,日月光投控,1.3,1002000
2026-07-01,6531,愛普*,1.23,694000
2026-07-01,7769,鴻勁,1.18,92000
2026-07-01,3702,大聯大,1.09,5380000
2026-07-01,8996,高力,1.08,376000
2026-07-01,6147,頎邦,0.93,2300000
2026-07-01,3036,文曄,0.89,2290000
2026-07-01,2368,金像電,0.88,389000
2026-07-01,6278,台表科,0.83,2184000
2026-07-01,2376,技嘉,0.66,1060000
2026-07-01,6239,力成,0.43,700000
2026-07-01,6805,富世達,0.38,121000
2026-07-01,2351,順德,0.34,900000
2026-07-01,5274,信驊,0.28,9000
2026-07-01,2885,元大金,0.26,2114420
2026-07-01,2451,創見,0.24,519000
2026-07-01,6187,萬潤,0.18,91000
2026-07-01,3376,新日興,0.13,359000
2026-07-01,6177,達麗,0.02,194350
2026-07-01,3443,創意,0.01,1000
2026-07-01,2886,兆豐金,0.0,1000
2026-07-01,4441,振大環球,0.0,4000
2026-07-01,3706,神達,0.0,1400
2026-07-01,2881,富邦金,0.0,250
2026-07-01,1519,華城,0.0,600
2026-07-01,8046,南電,0.0,1000
2026-07-01,8358,金居,0.0,1000
2026-07-02,5536,聖暉*,9.7,3716000
2026-07-02,2330,台積電,8.85,1967000
2026-07-02,2454,聯發科,6.8,857000
2026-07-02,6139,亞翔,5.26,3067000
2026-07-02,6223,旺矽,4.07,307000
2026-07-02,2345,智邦,3.99,794000
2026-07-02,4958,臻鼎-KY,3.44,3147000
2026-07-02,2383,台光電,3.37,326000
2026-07-02,2360,致茂,3.32,823000
2026-07-02,3105,穩懋,3.11,4143000
2026-07-02,6669,緯穎,2.82,297000
2026-07-02,2303,聯電,2.7,8921000
2026-07-02,2059,川湖,2.63,183000
2026-07-02,6488,環球晶,2.5,1134000
2026-07-02,3491,昇達科,2.23,967000
2026-07-02,6257,矽格,2.12,4627000
2026-07-02,3264,欣銓,2.1,4628000
2026-07-02,3017,奇鋐,2.04,407000
2026-07-02,3583,辛耘,1.83,1105000
2026-07-02,2472,立隆電,1.83,2342000
2026-07-02,2467,志聖,1.73,1439000
2026-07-02,2327,國巨*,1.63,845000
2026-07-02,3008,大立光,1.56,199000
2026-07-02,1785,光洋科,1.51,5455000
2026-07-02,2377,微星,1.47,5638000
2026-07-02,6274,台燿,1.35,436000
2026-07-02,3711,日月光投控,1.32,996000
2026-07-02,2316,楠梓電,1.32,3375000
2026-07-02,8016,矽創,1.31,2185000
2026-07-02,6531,愛普*,1.22,694000
2026-07-02,7769,鴻勁,1.17,91000
2026-07-02,3702,大聯大,1.05,5340000
2026-07-02,8996,高力,0.97,376000
2026-07-02,3036,文曄,0.9,2269000
2026-07-02,6147,頎邦,0.89,2300000
2026-07-02,2368,金像電,0.87,386000
2026-07-02,6278,台表科,0.86,2167000
2026-07-02,2376,技嘉,0.65,1056000
2026-07-02,6239,力成,0.43,700000
2026-07-02,6805,富世達,0.37,121000
2026-07-02,2351,順德,0.35,900000
2026-07-02,5274,信驊,0.29,9000
2026-07-02,2885,元大金,0.25,2114420
2026-07-02,2451,創見,0.24,519000
2026-07-02,6187,萬潤,0.17,91000
2026-07-02,3376,新日興,0.13,359000
2026-07-02,6177,達麗,0.02,194350
2026-07-02,3443,創意,0.01,1000
2026-07-02,2886,兆豐金,0.0,1000
2026-07-02,4441,振大環球,0.0,4000
2026-07-02,3706,神達,0.0,1400
2026-07-02,2881,富邦金,0.0,250
2026-07-02,1519,華城,0.0,600
2026-07-02,8046,南電,0.0,1000
2026-07-02,8358,金居,0.0,1000
2026-07-03,5536,聖暉*,9.66,3716000
2026-07-03,2330,台積電,8.74,1967000
2026-07-03,2454,聯發科,6.53,857000
2026-07-03,6139,亞翔,5.28,3067000
2026-07-03,6223,旺矽,4.12,307000
2026-07-03,2345,智邦,3.95,794000
2026-07-03,2383,台光電,3.6,326000
2026-07-03,4958,臻鼎-KY,3.51,3147000
2026-07-03,2360,致茂,3.39,823000
2026-07-03,3105,穩懋,3.09,4143000
2026-07-03,6669,緯穎,2.84,297000
2026-07-03,2303,聯電,2.76,8921000
2026-07-03,2059,川湖,2.66,183000
2026-07-03,6488,環球晶,2.59,1134000
2026-07-03,3491,昇達科,2.35,967000
2026-07-03,6257,矽格,2.14,4627000
2026-07-03,3264,欣銓,2.08,4628000
2026-07-03,3017,奇鋐,2.04,407000
2026-07-03,2472,立隆電,1.81,2342000
2026-07-03,3583,辛耘,1.71,1105000
2026-07-03,2467,志聖,1.61,1439000
2026-07-03,2327,國巨*,1.6,844000
2026-07-03,1785,光洋科,1.55,5455000
2026-07-03,3008,大立光,1.53,199000
2026-07-03,2377,微星,1.47,5638000
2026-07-03,6274,台燿,1.42,436000
2026-07-03,2316,楠梓電,1.36,3375000
2026-07-03,8016,矽創,1.33,2185000
2026-07-03,6531,愛普*,1.24,694000
2026-07-03,3711,日月光投控,1.23,996000
2026-07-03,7769,鴻勁,1.14,91000
2026-07-03,3702,大聯大,1.07,5340000
2026-07-03,8996,高力,0.94,376000
2026-07-03,2368,金像電,0.92,386000
2026-07-03,3036,文曄,0.91,2269000
2026-07-03,6147,頎邦,0.9,2300000
2026-07-03,6278,台表科,0.83,2167000
2026-07-03,2376,技嘉,0.65,1056000
2026-07-03,6239,力成,0.43,700000
2026-07-03,6805,富世達,0.36,121000
2026-07-03,2351,順德,0.34,900000
2026-07-03,5274,信驊,0.28,9000
2026-07-03,2885,元大金,0.26,2114420
2026-07-03,2451,創見,0.25,519000
2026-07-03,6187,萬潤,0.17,91000
2026-07-03,3376,新日興,0.13,359000
2026-07-03,6177,達麗,0.02,194350
2026-07-03,3443,創意,0.01,1000
2026-07-03,2886,兆豐金,0.0,1000
2026-07-03,4441,振大環球,0.0,4000
2026-07-03,3706,神達,0.0,1400
2026-07-03,2881,富邦金,0.0,250
2026-07-03,1519,華城,0.0,600
2026-07-03,8046,南電,0.0,1000
2026-07-03,8358,金居,0.0,1000
2026-07-06,5536,聖暉*,9.83,3716000
2026-07-06,2330,台積電,8.92,1967000
2026-07-06,2454,聯發科,6.52,857000
2026-07-06,6139,亞翔,5.27,3067000
2026-07-06,6223,旺矽,3.88,307000
2026-07-06,2345,智邦,3.87,794000
2026-07-06,4958,臻鼎-KY,3.36,3147000
2026-07-06,2360,致茂,3.31,823000
2026-07-06,2383,台光電,3.29,326000
2026-07-06,3105,穩懋,3.22,4143000
2026-07-06,6488,環球晶,2.79,1134000
2026-07-06,6669,緯穎,2.76,297000
2026-07-06,2303,聯電,2.73,8921000
2026-07-06,2059,川湖,2.63,183000
2026-07-06,6257,矽格,2.33,4627000
2026-07-06,3491,昇達科,2.32,967000
2026-07-06,3264,欣銓,2.19,4628000
2026-07-06,3017,奇鋐,2.0,407000
2026-07-06,3583,辛耘,1.75,1105000
2026-07-06,2472,立隆電,1.75,2342000
2026-07-06,2467,志聖,1.74,1439000
2026-07-06,2327,國巨*,1.56,844000
2026-07-06,1785,光洋科,1.54,5455000
2026-07-06,3008,大立光,1.52,199000
2026-07-06,2377,微星,1.48,5638000
2026-07-06,2316,楠梓電,1.34,3375000
2026-07-06,8016,矽創,1.34,2185000
2026-07-06,6274,台燿,1.31,436000
2026-07-06,3711,日月光投控,1.25,996000
2026-07-06,6531,愛普*,1.22,694000
2026-07-06,7769,鴻勁,1.14,91000
2026-07-06,3702,大聯大,1.08,5340000
2026-07-06,8996,高力,0.99,376000
2026-07-06,6147,頎邦,0.92,2300000
2026-07-06,3036,文曄,0.92,2269000
2026-07-06,2368,金像電,0.87,386000
2026-07-06,6278,台表科,0.81,2167000
2026-07-06,2376,技嘉,0.66,1056000
2026-07-06,6239,力成,0.44,700000
2026-07-06,2351,順德,0.38,900000
2026-07-06,6805,富世達,0.35,121000
2026-07-06,5274,信驊,0.27,9000
2026-07-06,2885,元大金,0.27,2114420
2026-07-06,2451,創見,0.26,519000
2026-07-06,6187,萬潤,0.17,91000
2026-07-06,3376,新日興,0.13,359000
2026-07-06,6177,達麗,0.02,194350
2026-07-06,3443,創意,0.01,1000
2026-07-06,2886,兆豐金,0.0,1000
2026-07-06,4441,振大環球,0.0,4000
2026-07-06,3706,神達,0.0,1400
2026-07-06,2881,富邦金,0.0,250
2026-07-06,1519,華城,0.0,600
2026-07-06,8046,南電,0.0,1000
2026-07-06,8358,金居,0.0,1000
